EmployeeID,Department,Position,Gender,Age,Education,ExperienceYears,City,ContractType,HireDate,Year,Salary,Bonus,PerformanceScore,SickLeave,VacationLeave,OvertimeHours,TrainingHours,MaritalStatus,PromotionLast5Years,JobLevel,Attrition
1311,Marketing,Director,Male,49,Master,10,Delhi,Permanent,2016-04-04 22:41:30,2020,1842091,175205,4,2,25,47,64,Married,Yes,Junior,No
1312,IT,Associate,Female,53,Bachelor,7,Pune,Contract,2020-05-23 07:33:09,2024,848297,70317,1,0,18,58,64,Married,Yes,Mid,No
1313,Finance,Director,Female,23,Diploma,2,Hyderabad,Contract,2015-07-20 16:04:19,2021,1086526,147878,3,10,8,57,9,Single,No,Senior,Yes
1314,Finance,Director,Male,52,PhD,6,Delhi,Permanent,2018-08-11 06:56:22,2024,1848780,128745,3,11,28,30,73,Single,No,Junior,No
1315,IT,Director,Male,24,Bachelor,6,Pune,Contract,2018-01-26 22:41:51,2020,1429212,85950,3,1,28,35,74,Married,No,Senior,No
1316,Operations,Senior Engineer,Female,29,PhD,13,Delhi,Contract,2017-10-27 20:02:26,2024,1531869,79612,4,7,12,36,11,Married,No,Mid,Yes
1317,Finance,Manager,Male,45,Master,1,Hyderabad,Contract,2023-06-06 10:17:13,2021,1447029,84873,1,12,24,40,57,Single,No,Manager,No
1318,Sales,Director,Male,36,Master,9,Delhi,Contract,2022-07-14 18:14:26,2021,1759222,264469,5,0,21,55,21,Single,No,Mid,Yes
1319,HR,Director,Female,52,Bachelor,18,Bangalore,Permanent,2020-12-27 10:05:14,2019,1403062,135792,5,9,6,34,63,Single,No,Mid,No
1320,Sales,Manager,Male,30,PhD,8,Hyderabad,Contract,2023-02-25 07:15:39,2024,789881,237850,1,6,24,53,13,Single,No,Manager,No
1321,Finance,Analyst,Male,23,Master,15,Delhi,Permanent,2016-07-02 05:27:26,2019,1017654,213074,1,4,20,9,26,Single,No,Junior,No
1322,Marketing,Director,Female,29,Diploma,18,Mumbai,Contract,2021-12-06 04:49:20,2019,560243,189451,3,12,14,16,49,Single,Yes,Senior,No
1323,HR,Senior Engineer,Male,28,MBA,17,Delhi,Permanent,2023-06-16 09:55:42,2024,1893724,35231,5,5,6,50,77,Single,No,Junior,Yes
1324,HR,Associate,Male,37,MBA,8,Bangalore,Contract,2020-09-25 12:11:53,2020,634956,61163,1,7,15,41,63,Single,No,Manager,No
1325,IT,Associate,Female,56,Master,15,Pune,Permanent,2016-09-18 02:28:00,2022,1676807,274467,5,3,14,29,17,Single,No,Senior,No
1326,IT,Executive,Male,51,PhD,12,Pune,Contract,2019-05-19 08:46:13,2021,1593432,75535,1,5,23,43,16,Married,Yes,Manager,No
1327,Marketing,Executive,Female,31,Master,9,Pune,Permanent,2021-05-30 03:58:40,2023,1750278,197182,2,13,29,54,40,Single,No,Junior,No
1328,Operations,Associate,Male,59,PhD,19,Mumbai,Contract,2019-09-26 23:11:16,2019,1398183,198050,3,10,29,6,14,Single,No,Mid,No
1329,HR,Associate,Male,39,Diploma,13,Bangalore,Contract,2022-05-21 20:02:43,2020,1751537,241890,1,2,18,17,20,Married,No,Senior,Yes
1330,Marketing,Senior Engineer,Female,26,PhD,11,Hyderabad,Permanent,2016-02-22 20:43:17,2024,1717384,223441,4,6,15,18,23,Single,Yes,Manager,No
1331,IT,Manager,Female,50,Master,18,Pune,Permanent,2019-05-29 13:04:24,2020,1558181,44507,1,1,13,14,10,Single,No,Senior,No
1332,IT,Executive,Male,55,Diploma,6,Bangalore,Permanent,2021-04-04 09:58:16,2020,842618,144225,2,11,11,38,8,Married,No,Senior,No
1333,HR,Manager,Female,44,Bachelor,14,Delhi,Permanent,2022-03-01 20:29:07,2024,1207235,274295,4,7,19,43,34,Single,Yes,Junior,Yes
1334,Sales,Senior Engineer,Female,26,MBA,15,Mumbai,Permanent,2015-07-15 17:50:40,2023,797337,130282,4,12,24,21,50,Married,No,Mid,No
1335,Finance,Associate,Male,51,Master,7,Bangalore,Contract,2023-01-27 06:16:16,2024,521437,241538,1,6,21,38,31,Married,Yes,Senior,Yes
1336,IT,Director,Male,27,Master,9,Bangalore,Permanent,2022-07-13 06:21:58,2023,1654056,211958,2,11,7,41,49,Single,No,Junior,No
1337,Operations,Manager,Male,25,Master,3,Hyderabad,Permanent,2017-12-08 07:50:07,2024,832358,20982,4,11,19,56,41,Married,No,Senior,No
1338,Operations,Associate,Female,50,Diploma,18,Bangalore,Contract,2024-08-24 01:14:04,2019,825608,230913,3,7,18,55,13,Married,No,Mid,Yes
1339,IT,Associate,Female,44,Bachelor,18,Hyderabad,Permanent,2017-03-25 21:54:20,2023,1175475,149128,3,1,12,53,65,Married,No,Senior,Yes
1340,Sales,Analyst,Female,27,PhD,20,Mumbai,Permanent,2017-09-27 17:33:53,2019,601065,267105,5,2,8,59,39,Married,No,Mid,No
1341,Sales,Manager,Female,53,Bachelor,14,Mumbai,Permanent,2016-12-17 00:59:59,2023,306589,205915,5,11,14,29,51,Single,Yes,Junior,No
1342,Marketing,Director,Male,39,Diploma,13,Delhi,Contract,2017-04-02 19:26:21,2023,1179427,271762,2,3,6,19,25,Married,No,Junior,Yes
1343,Operations,Manager,Female,36,Master,0,Hyderabad,Permanent,2018-10-05 05:15:17,2024,1888453,96737,4,11,18,31,21,Married,Yes,Mid,No
1344,Marketing,Associate,Male,53,MBA,15,Hyderabad,Contract,2017-05-17 23:47:56,2023,336375,102446,3,8,12,41,59,Single,No,Mid,No
1345,Operations,Director,Female,30,Master,9,Pune,Contract,2016-02-09 22:50:46,2019,343085,108567,3,11,27,24,10,Married,Yes,Junior,No
1346,Finance,Senior Engineer,Male,58,PhD,18,Pune,Permanent,2021-09-19 10:01:40,2024,885128,202506,2,11,14,22,39,Single,Yes,Mid,Yes
1347,Finance,Analyst,Male,31,MBA,2,Delhi,Contract,2021-09-05 22:33:42,2021,998560,103866,4,4,29,4,54,Married,No,Mid,Yes
1348,HR,Associate,Male,41,Master,4,Mumbai,Permanent,2015-01-13 05:58:55,2019,1971568,212343,2,5,22,49,41,Single,No,Manager,No
1349,Marketing,Executive,Female,27,MBA,8,Pune,Permanent,2018-08-17 22:24:48,2021,1183479,82726,1,0,19,40,17,Married,No,Senior,No
1350,IT,Executive,Male,24,Bachelor,17,Bangalore,Permanent,2019-02-17 04:07:52,2020,1379558,161180,3,3,9,29,29,Single,No,Junior,No
1351,Marketing,Analyst,Male,32,Diploma,10,Mumbai,Permanent,2018-09-13 10:03:00,2024,1234250,88896,2,13,26,47,5,Married,No,Junior,No
1352,IT,Senior Engineer,Female,38,Master,15,Bangalore,Permanent,2019-10-27 00:09:30,2020,1639234,193625,2,3,17,38,53,Single,No,Manager,No
1353,Sales,Associate,Male,53,PhD,1,Hyderabad,Contract,2022-12-28 08:10:23,2024,495961,60880,1,9,22,56,39,Single,Yes,Mid,Yes
1354,Marketing,Manager,Female,25,Bachelor,11,Mumbai,Contract,2022-10-24 04:31:53,2024,1745643,265392,5,7,6,26,57,Single,No,Mid,No
1355,Sales,Analyst,Female,25,Master,5,Delhi,Contract,2023-02-06 09:06:27,2019,1948898,23625,3,7,17,56,56,Single,No,Mid,No
1356,Finance,Senior Engineer,Male,38,Bachelor,10,Hyderabad,Contract,2018-03-05 16:25:40,2021,1709108,58237,2,9,18,41,58,Single,No,Junior,No
1357,Finance,Manager,Male,40,PhD,7,Hyderabad,Permanent,2024-12-02 06:50:57,2024,1804777,21223,3,5,14,36,51,Married,No,Manager,No
1358,HR,Executive,Female,26,Master,11,Bangalore,Permanent,2021-10-04 17:54:03,2021,344845,210375,5,7,8,6,47,Married,No,Senior,No
1359,Marketing,Executive,Male,53,PhD,1,Hyderabad,Contract,2023-09-11 00:05:58,2024,1602835,85197,2,8,19,4,24,Single,No,Manager,No
1360,Sales,Manager,Female,43,MBA,8,Pune,Permanent,2019-12-28 00:58:32,2021,1456993,256486,1,4,12,14,37,Single,Yes,Junior,No
1361,IT,Analyst,Female,27,PhD,14,Mumbai,Contract,2020-07-13 08:56:42,2020,413436,131555,3,0,19,50,20,Married,Yes,Senior,No
1362,Finance,Executive,Female,56,MBA,1,Pune,Contract,2021-06-18 20:57:52,2019,1586774,71524,1,0,18,41,11,Married,Yes,Mid,No
1363,Finance,Associate,Male,43,Master,0,Bangalore,Contract,2016-10-11 16:46:39,2024,1631879,194980,5,1,25,7,74,Single,Yes,Manager,No
1364,IT,Director,Female,22,MBA,9,Bangalore,Contract,2021-04-22 23:24:28,2022,788288,124755,5,1,13,55,25,Married,No,Manager,No
1365,Sales,Manager,Male,41,Master,1,Mumbai,Permanent,2024-09-21 04:36:35,2021,389788,164013,3,4,24,8,40,Single,Yes,Junior,No
1366,Sales,Manager,Male,43,Master,11,Hyderabad,Permanent,2020-05-23 21:09:15,2021,1896867,298137,5,6,7,10,58,Single,No,Manager,No
1367,Marketing,Executive,Male,32,Diploma,7,Delhi,Contract,2015-02-15 00:42:29,2022,930010,34620,4,6,19,59,23,Single,No,Senior,No
1368,Marketing,Analyst,Male,34,Master,4,Bangalore,Contract,2018-03-22 18:28:05,2019,1585020,40193,3,14,28,21,29,Married,Yes,Manager,No
1369,Operations,Associate,Female,24,MBA,0,Mumbai,Contract,2021-04-14 20:32:45,2021,1138884,286404,4,3,21,33,71,Single,No,Junior,No
1370,Operations,Analyst,Male,30,Diploma,14,Delhi,Contract,2016-06-21 11:50:29,2019,1370781,258148,5,12,29,34,57,Married,No,Manager,No
1371,HR,Senior Engineer,Female,33,Diploma,5,Hyderabad,Contract,2024-06-17 07:11:43,2021,1929819,29012,3,3,20,12,79,Married,Yes,Senior,No
1372,Finance,Senior Engineer,Female,44,Master,11,Bangalore,Permanent,2015-09-01 14:32:54,2023,569608,45823,4,13,8,10,52,Married,No,Senior,No
1373,Marketing,Director,Male,35,PhD,7,Mumbai,Contract,2016-12-10 17:06:20,2021,1329356,67027,5,13,15,59,46,Married,Yes,Junior,No
1374,Sales,Executive,Female,54,PhD,12,Mumbai,Contract,2021-01-24 14:07:42,2023,503729,229239,2,10,29,31,51,Single,Yes,Mid,Yes
1375,IT,Executive,Female,39,Diploma,18,Mumbai,Permanent,2023-07-11 11:35:59,2024,571984,162049,2,14,12,41,46,Single,No,Junior,No
1376,Sales,Executive,Male,30,Master,0,Bangalore,Permanent,2016-04-27 23:19:13,2019,795832,243302,1,9,7,58,6,Married,No,Mid,No
1377,Finance,Director,Female,44,PhD,10,Delhi,Permanent,2024-12-17 11:55:32,2021,602912,198448,2,2,23,14,10,Single,Yes,Senior,Yes
1378,Operations,Senior Engineer,Female,31,Master,19,Mumbai,Permanent,2018-07-12 06:58:21,2020,1107359,29218,4,10,18,37,50,Married,Yes,Manager,Yes
1379,Sales,Analyst,Female,40,Master,0,Hyderabad,Permanent,2024-05-07 23:01:07,2020,1307438,40501,2,1,13,0,70,Single,No,Manager,Yes
1380,HR,Director,Female,26,Diploma,7,Mumbai,Permanent,2020-10-22 12:13:44,2022,1363905,229061,3,2,7,45,44,Single,No,Senior,No
1381,Finance,Director,Male,44,Diploma,4,Delhi,Permanent,2016-09-16 11:35:35,2020,1364367,123733,3,7,8,49,62,Single,Yes,Junior,No
1382,Operations,Analyst,Female,51,Bachelor,16,Bangalore,Permanent,2015-03-03 21:07:51,2023,1663347,297354,3,14,29,23,78,Single,No,Manager,No
1383,IT,Executive,Female,46,PhD,7,Mumbai,Permanent,2019-06-30 06:46:45,2020,1739605,148476,2,0,8,42,37,Single,No,Junior,No
1384,Operations,Associate,Female,49,PhD,9,Mumbai,Contract,2017-11-28 11:03:49,2020,969732,196561,2,3,15,39,66,Single,Yes,Manager,No
1385,HR,Analyst,Female,55,PhD,1,Hyderabad,Permanent,2023-07-27 22:56:15,2020,1331743,243989,1,6,23,21,16,Married,No,Mid,No
1386,Finance,Senior Engineer,Male,46,MBA,8,Hyderabad,Contract,2023-09-13 23:14:34,2021,1834682,192022,5,4,20,2,53,Single,No,Manager,No
1387,IT,Manager,Female,31,Master,2,Mumbai,Contract,2024-11-15 07:57:48,2022,671698,159988,1,1,27,13,9,Single,No,Mid,No
1388,HR,Manager,Male,35,Diploma,17,Mumbai,Contract,2015-11-07 22:24:59,2019,430436,216983,4,0,26,1,55,Single,No,Manager,No
1389,Operations,Director,Female,51,PhD,6,Hyderabad,Contract,2021-07-24 05:54:17,2022,1435649,51449,3,5,21,31,73,Married,No,Manager,No
1390,HR,Manager,Male,46,Bachelor,14,Delhi,Contract,2015-09-16 05:52:24,2023,1598470,49379,2,12,14,47,36,Single,Yes,Manager,No
1391,Finance,Associate,Male,35,PhD,20,Pune,Contract,2022-06-21 01:37:30,2021,596514,57780,5,12,28,37,53,Single,Yes,Manager,Yes
1392,Marketing,Executive,Male,56,Master,19,Pune,Contract,2020-03-11 08:07:44,2024,1399984,134944,5,4,21,32,64,Single,No,Manager,No
1393,HR,Senior Engineer,Male,55,Master,17,Mumbai,Contract,2022-12-27 23:16:57,2021,1701661,278446,2,2,20,45,50,Married,No,Junior,No
1394,HR,Associate,Male,31,Diploma,2,Hyderabad,Permanent,2020-01-03 21:02:17,2020,716919,20050,1,10,24,41,72,Single,No,Mid,No
1395,Operations,Senior Engineer,Female,56,MBA,13,Bangalore,Contract,2017-09-05 10:59:32,2020,1494882,60205,5,10,26,5,45,Married,No,Mid,No
1396,Operations,Senior Engineer,Female,32,Diploma,1,Bangalore,Contract,2024-12-19 04:25:07,2023,438604,297306,1,14,10,40,71,Married,No,Manager,Yes
1397,IT,Executive,Female,32,PhD,13,Pune,Contract,2024-09-29 08:23:31,2024,597560,164177,2,10,11,38,17,Single,No,Junior,No
1398,Operations,Director,Male,42,Bachelor,10,Delhi,Contract,2023-08-07 19:14:11,2021,1421015,31628,1,8,18,24,22,Single,No,Junior,No
1399,Sales,Manager,Female,42,Diploma,15,Pune,Permanent,2016-03-07 13:45:20,2024,842530,193104,3,2,15,33,55,Married,No,Senior,No
1400,Finance,Executive,Male,43,MBA,7,Mumbai,Contract,2021-11-29 17:05:54,2019,1005614,139558,2,1,16,10,40,Married,Yes,Senior,No
1401,Finance,Associate,Male,28,Diploma,6,Delhi,Permanent,2019-08-31 07:47:15,2022,1121681,55788,2,4,18,45,38,Single,No,Junior,No
1402,Marketing,Director,Female,38,Master,10,Bangalore,Permanent,2019-05-30 11:15:16,2021,1181481,140754,5,8,9,36,16,Single,No,Senior,No
1403,Marketing,Associate,Female,23,PhD,2,Hyderabad,Contract,2016-08-27 23:19:24,2024,1588223,224674,5,7,9,40,9,Married,No,Mid,No
1404,Finance,Director,Male,33,PhD,16,Hyderabad,Contract,2024-02-05 21:07:27,2019,1171510,294233,5,5,24,6,52,Married,No,Junior,No
1405,Marketing,Associate,Male,39,PhD,13,Mumbai,Permanent,2023-10-31 23:56:55,2019,594438,52600,3,2,26,56,44,Married,Yes,Senior,No
1406,IT,Executive,Female,32,PhD,5,Pune,Contract,2016-03-23 06:46:21,2022,696900,197248,3,5,27,45,17,Married,No,Junior,Yes
1407,Operations,Director,Female,37,PhD,7,Mumbai,Contract,2020-12-12 10:05:20,2019,717011,290311,4,4,19,58,30,Single,No,Senior,No
1408,Finance,Director,Female,39,PhD,4,Hyderabad,Permanent,2023-12-15 17:15:39,2023,817351,251609,2,0,5,47,18,Married,No,Junior,No
1409,Marketing,Senior Engineer,Female,56,Bachelor,7,Bangalore,Permanent,2020-11-17 03:26:29,2019,1015661,91895,5,4,29,21,15,Single,No,Manager,No
1410,Finance,Senior Engineer,Male,47,MBA,1,Hyderabad,Contract,2023-11-15 03:02:39,2024,762403,253573,2,13,28,47,42,Married,Yes,Mid,No
1411,Sales,Analyst,Female,37,PhD,14,Delhi,Contract,2017-10-16 15:08:52,2023,441503,114330,1,6,27,38,61,Married,No,Senior,No
1412,HR,Associate,Female,27,MBA,11,Hyderabad,Contract,2017-11-27 14:53:58,2019,1817459,78650,3,8,13,9,26,Single,No,Manager,Yes
1413,Operations,Senior Engineer,Female,33,PhD,16,Hyderabad,Permanent,2015-09-19 01:36:50,2020,651771,20615,4,11,7,20,20,Single,No,Junior,No
1414,Finance,Analyst,Male,34,Diploma,0,Delhi,Contract,2019-01-28 04:37:28,2019,390381,196684,1,14,8,5,33,Single,No,Manager,No
1415,HR,Senior Engineer,Male,25,PhD,14,Pune,Permanent,2023-09-05 21:36:57,2023,652171,267326,2,0,20,48,6,Single,No,Mid,Yes
1416,Marketing,Associate,Male,23,Master,13,Hyderabad,Permanent,2021-04-05 10:43:14,2019,1601217,180444,3,2,11,0,58,Married,Yes,Senior,No
1417,HR,Director,Male,47,Bachelor,19,Mumbai,Contract,2020-08-11 05:20:23,2019,1156798,101782,5,7,26,33,6,Single,No,Senior,No
1418,Operations,Manager,Female,48,Diploma,15,Hyderabad,Permanent,2019-10-16 14:57:31,2019,394176,81700,1,5,18,58,7,Single,Yes,Junior,No
1419,Finance,Associate,Male,48,Diploma,8,Mumbai,Contract,2016-01-22 22:38:00,2023,1992531,28109,3,12,20,13,60,Single,No,Mid,No
1420,Sales,Executive,Female,36,Master,0,Delhi,Contract,2022-05-24 06:40:12,2019,635014,43758,2,4,22,35,76,Married,Yes,Manager,No
1421,Marketing,Senior Engineer,Female,29,PhD,16,Hyderabad,Permanent,2015-05-29 05:12:15,2022,871675,239699,2,12,20,26,15,Married,Yes,Junior,Yes
1422,Finance,Senior Engineer,Female,28,Bachelor,12,Delhi,Contract,2018-04-20 11:44:34,2024,1095736,33317,1,9,20,8,36,Single,No,Senior,No
1423,Operations,Director,Female,33,Diploma,20,Delhi,Permanent,2015-10-07 22:25:20,2022,1854975,220073,1,1,6,54,8,Married,No,Manager,No
1424,Marketing,Executive,Male,34,Bachelor,20,Pune,Permanent,2015-05-15 06:40:45,2023,391291,45622,1,2,14,5,13,Married,No,Junior,No
1425,IT,Director,Male,38,Diploma,4,Hyderabad,Contract,2023-05-07 01:45:42,2020,1199321,26800,4,11,11,30,60,Single,No,Manager,No
1426,HR,Executive,Male,38,PhD,9,Mumbai,Contract,2022-11-03 09:03:47,2022,1408062,265869,5,1,29,16,20,Married,No,Manager,No
1427,Operations,Manager,Female,57,Diploma,5,Mumbai,Contract,2015-06-12 05:59:16,2024,1938416,55539,3,0,19,52,75,Single,No,Junior,No
1428,IT,Senior Engineer,Female,42,Diploma,18,Hyderabad,Contract,2016-09-21 12:47:31,2021,1291348,253259,2,6,13,42,14,Single,No,Manager,No
1429,Finance,Senior Engineer,Female,29,MBA,12,Pune,Permanent,2015-03-09 03:48:14,2024,722870,153672,2,13,11,59,40,Single,No,Manager,Yes
1430,Sales,Manager,Female,26,PhD,0,Pune,Permanent,2021-04-08 20:18:27,2022,1387820,105163,5,2,28,35,28,Married,No,Mid,Yes
1431,Marketing,Analyst,Female,47,Master,19,Pune,Permanent,2020-11-27 06:51:03,2021,1747734,266765,1,6,20,20,68,Single,No,Mid,No
1432,HR,Director,Male,37,Master,14,Mumbai,Contract,2021-01-12 17:58:04,2023,350697,180441,1,11,7,26,60,Married,No,Senior,No
1433,Marketing,Manager,Female,57,PhD,13,Delhi,Permanent,2022-05-17 06:51:49,2024,1012111,248053,2,6,21,40,26,Married,Yes,Mid,No
1434,Finance,Director,Male,49,Master,7,Pune,Permanent,2018-01-02 02:44:10,2020,1429674,298833,5,7,27,27,56,Married,No,Junior,Yes
1435,Marketing,Associate,Female,50,PhD,9,Mumbai,Contract,2024-10-11 14:23:57,2021,1879123,58469,2,0,12,15,54,Married,Yes,Manager,No
1436,HR,Senior Engineer,Female,33,Master,8,Mumbai,Contract,2022-03-04 07:45:05,2021,944034,152030,1,4,6,34,51,Single,No,Senior,No
1437,Finance,Director,Male,58,MBA,16,Delhi,Contract,2017-04-08 09:14:12,2024,807099,274905,3,9,29,35,27,Single,Yes,Mid,No
1438,Marketing,Executive,Male,51,Master,8,Hyderabad,Permanent,2022-09-26 18:01:19,2022,407772,271030,1,8,24,55,23,Married,No,Manager,No
1439,Sales,Director,Female,44,Diploma,2,Hyderabad,Contract,2022-05-09 09:25:31,2021,417928,220146,3,11,29,34,56,Single,Yes,Junior,Yes
1440,Operations,Associate,Female,37,PhD,10,Pune,Permanent,2021-03-09 15:57:04,2023,1395995,80021,4,10,7,44,38,Married,No,Manager,No
1441,Finance,Senior Engineer,Female,35,Bachelor,11,Pune,Permanent,2015-05-28 13:22:44,2024,1712812,201854,5,6,12,18,33,Married,No,Junior,Yes
1442,Operations,Manager,Female,31,Bachelor,9,Delhi,Permanent,2022-05-30 11:42:06,2023,1666825,251979,4,0,6,56,65,Single,No,Manager,No
1443,Finance,Associate,Male,28,PhD,16,Pune,Permanent,2018-06-17 16:03:25,2024,496979,44642,1,7,23,20,39,Married,No,Senior,No
1444,Sales,Senior Engineer,Female,58,MBA,16,Delhi,Permanent,2020-05-13 01:24:16,2023,323404,143714,5,2,21,57,9,Single,No,Senior,No
1445,Operations,Director,Male,50,Master,10,Mumbai,Contract,2020-03-14 12:39:01,2022,1159088,20205,1,12,9,32,11,Married,No,Mid,No
1446,IT,Analyst,Female,24,MBA,3,Pune,Permanent,2019-10-22 05:19:32,2024,436774,32442,5,3,24,22,45,Married,No,Mid,No
1447,HR,Analyst,Male,36,Bachelor,6,Mumbai,Contract,2023-05-23 05:37:47,2020,1815675,242716,5,3,21,54,6,Married,No,Manager,No
1448,IT,Executive,Male,57,PhD,20,Bangalore,Permanent,2021-01-22 15:54:06,2022,400965,58909,1,14,14,5,14,Married,No,Manager,No
1449,Marketing,Senior Engineer,Female,40,PhD,13,Delhi,Permanent,2019-05-26 03:38:52,2023,1929196,115698,1,9,13,31,48,Single,No,Mid,No
1450,Sales,Analyst,Male,34,MBA,6,Bangalore,Contract,2017-04-21 18:06:39,2024,1519067,256104,5,13,26,21,74,Married,No,Mid,No
1451,IT,Manager,Female,42,MBA,7,Pune,Permanent,2022-06-13 06:50:57,2022,1976046,200402,5,11,10,2,39,Married,No,Manager,Yes
1452,Finance,Senior Engineer,Male,58,Master,0,Mumbai,Permanent,2024-12-18 13:26:22,2023,1722115,107087,1,7,15,34,66,Single,Yes,Manager,No
1453,Marketing,Manager,Female,48,Diploma,3,Pune,Contract,2024-11-13 21:06:24,2019,1829870,229991,1,0,6,15,78,Married,No,Manager,No
1454,Marketing,Manager,Male,50,Diploma,11,Bangalore,Contract,2023-09-18 07:35:38,2019,408269,233104,2,7,27,41,77,Married,No,Senior,Yes
1455,IT,Analyst,Female,41,Master,2,Pune,Permanent,2017-05-10 10:23:24,2021,1160276,61716,2,8,16,58,24,Married,No,Junior,No
1456,IT,Senior Engineer,Female,46,Diploma,12,Hyderabad,Permanent,2018-07-20 17:54:41,2020,732458,225696,2,8,16,24,39,Married,No,Junior,No
1457,Sales,Director,Male,27,Bachelor,19,Bangalore,Permanent,2019-01-03 06:12:32,2019,1211415,198054,4,4,20,16,41,Married,No,Mid,No
1458,HR,Associate,Male,57,Diploma,5,Pune,Contract,2017-10-15 12:25:33,2023,334142,178516,5,3,29,38,76,Married,No,Senior,No
1459,IT,Analyst,Male,23,Master,10,Mumbai,Permanent,2015-07-27 16:12:35,2022,409699,192817,3,3,26,12,58,Single,Yes,Manager,No
1460,IT,Analyst,Male,43,Diploma,3,Pune,Contract,2024-11-04 23:08:25,2024,1969090,54571,4,8,28,27,32,Married,No,Manager,Yes
1461,Operations,Director,Female,53,PhD,19,Mumbai,Contract,2023-09-22 20:39:02,2022,1618113,243023,5,14,16,10,74,Single,Yes,Mid,No
1462,Finance,Senior Engineer,Male,37,MBA,15,Hyderabad,Permanent,2021-05-12 16:46:18,2021,1025299,235290,3,7,25,9,36,Married,Yes,Mid,No
1463,Operations,Senior Engineer,Female,39,Bachelor,6,Pune,Contract,2019-09-17 11:39:33,2022,1024442,65038,2,9,22,38,15,Single,No,Senior,No
1464,Operations,Manager,Male,26,PhD,10,Hyderabad,Permanent,2017-02-25 14:55:07,2019,402281,92795,3,14,17,23,46,Single,No,Junior,No
1465,Marketing,Director,Female,57,PhD,0,Bangalore,Permanent,2021-06-13 19:01:21,2022,1770685,229154,1,9,19,37,27,Single,Yes,Junior,No
1466,HR,Director,Female,51,Master,6,Mumbai,Contract,2022-12-13 17:48:45,2019,1882252,87690,1,11,20,23,34,Single,No,Manager,Yes
1467,Finance,Senior Engineer,Female,40,MBA,11,Bangalore,Contract,2019-03-05 20:57:23,2019,1859891,31230,5,6,8,32,13,Married,No,Mid,No
1468,Sales,Manager,Female,44,MBA,6,Mumbai,Contract,2020-11-26 14:20:31,2020,800508,156974,4,11,16,16,63,Married,Yes,Senior,No
1469,Sales,Analyst,Male,55,Bachelor,6,Hyderabad,Contract,2017-11-06 12:52:48,2021,1411545,47050,2,2,21,56,32,Married,Yes,Manager,Yes
1470,IT,Executive,Male,34,Master,9,Delhi,Contract,2023-12-18 16:12:34,2023,1909524,225658,5,3,5,43,37,Single,Yes,Junior,No
1471,IT,Associate,Female,50,Bachelor,15,Pune,Contract,2016-04-04 11:26:00,2019,389244,96693,2,14,26,35,51,Single,Yes,Junior,No
1472,Sales,Analyst,Male,57,Diploma,7,Hyderabad,Permanent,2021-03-21 21:53:17,2024,1242230,39575,1,8,22,34,26,Single,No,Senior,No
1473,IT,Senior Engineer,Male,43,PhD,8,Mumbai,Permanent,2018-05-01 18:42:06,2021,1952408,210012,4,13,26,5,33,Single,No,Manager,Yes
1474,HR,Associate,Female,57,Bachelor,8,Mumbai,Permanent,2019-08-07 16:01:42,2023,1056913,297106,4,12,20,57,38,Single,No,Senior,Yes
1475,Operations,Executive,Male,30,PhD,1,Mumbai,Contract,2024-09-15 11:38:23,2024,494068,251898,1,7,5,59,46,Single,Yes,Manager,No
1476,IT,Executive,Male,40,Master,12,Mumbai,Contract,2024-06-03 10:45:48,2022,1741903,276551,3,11,14,15,56,Single,No,Junior,No
1477,Marketing,Manager,Male,59,Diploma,12,Pune,Contract,2023-05-27 18:20:02,2021,1988234,268435,4,11,23,44,51,Married,No,Mid,Yes
1478,IT,Associate,Female,27,Master,3,Bangalore,Permanent,2020-06-26 01:13:42,2024,841833,267943,3,0,20,27,78,Single,No,Mid,No
